Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
13576,27,10711.14,3481.26,11773.19,1
26870,27,19987.49,4161.35,12112.01,1
22225,28,8070.64,2584.79,14785.33,1
44384,35,54203.72,18525.86,32809.51,3
13248,29,9641.98,4466.55,14745.05,1
58561,30,55281.41,18293.37,26383.43,5
77194,55,82371.13,31551.64,48904.19,5
78978,47,75826.77,35381.06,68730.58,6
34102,28,18966.17,3549.99,12220.26,1
88486,59,85645.48,46417.17,69988.44,5
82153,51,86563.33,48371.2,68725.36,7
19550,25,6355.43,4489.66,12414.91,1
57438,42,50846.14,13986.53,34460.21,3
63994,30,48603.25,18426.16,23985.63,2
63876,30,38689.78,17006.25,25113.91,3
46905,43,50912.12,14953.05,29930.05,2
40087,31,39124.86,12861.7,27823.91,4
41452,41,30540.14,12399.64,25339.46,5
64713,39,53784.95,17969.93,25867.37,4
78172,48,84686.56,44867.61,42867.19,8
38308,26,8230.32,4655.2,12951.6,1
51655,40,47590.03,15556.49,22346.99,2
31871,25,18717.44,4239.14,11196.51,1
66687,46,96452.78,45512.41,51732.51,7
27905,27,12461.53,3579.53,13203.46,1
32641,25,9356.58,5001.27,12475.84,1
50005,36,53009.83,18100.59,25004.04,3
21835,28,16406.85,3769.15,13161.57,1
18530,25,10705.84,4706.12,10619.75,1
45759,42,27496.05,13605.95,37094.17,5
23648,28,7121.75,3266.81,11426.68,1
67176,53,88721.37,32432.48,50467.49,7
66325,52,86330.09,42450.99,61966.71,8
40455,31,53581.71,15208.39,37245.27,5
86796,56,79968.4,35491.23,59104.78,6
47789,45,43366.51,16375.61,36401.04,5
47634,32,42292.1,17352.85,23666.06,3
79551,61,94699.1,30828.97,45651.25,7
71432,54,78754.67,35262.86,54986.55,6
76513,46,97480.84,44462.72,53156.46,8
83635,53,65664.78,40867.11,63854.71,6
14101,27,12423.83,2546.68,14839.78,1
39978,41,39223.87,12433.62,33645.45,2
31723,26,13242.43,4135.6,14398.38,1
68368,47,66459.38,45986.98,48578.12,5
18300,27,6723.25,3264.11,10200.28,1
37225,26,12933.24,3247.57,10736.84,1
87023,60,72300.52,39620.95,53574.53,6
30187,26,6051.96,5029.13,13697.16,1
76803,57,67705.55,46925.76,54985.81,6
47190,32,49369.47,18548.51,34132.89,2
88831,59,77181.91,40649.05,53647.52,7
88701,47,83073.15,37074.8,49731,5
17577,27,15978.34,4040.46,10994.98,1
19713,29,6129.08,2581.41,10072.45,1
43635,31,57376.75,16076.7,35674.2,4
20378,28,15799.29,3212.97,14939.4,1
70396,52,75068.03,45423.1,47087.53,5
79518,56,65353.32,47766.38,69906.28,8
23587,26,15519.26,3231.73,12230.91,1
30554,25,18639.9,4602.03,13675.28,1
69096,56,85260.73,37935.19,63685.56,8
28309,28,14977.29,2757.37,10383.43,1
84373,47,81087.13,41436.48,67271.06,7
26212,28,10193.5,3528.5,10813.47,1
25636,26,6475.6,4817.22,13312.39,1
20195,25,11397.34,2773.21,12069.19,1
78204,54,86471.04,33588.47,58376.42,7
58062,30,27073,13808.45,37420,2
19561,27,16269.46,4263.84,13229.48,1
59633,40,28287.38,14747.22,31638.09,5
26816,28,5179.68,3732.88,12119.1,1
47094,37,42960.41,14603.7,26169.41,2
59251,31,32061.97,13564.09,30322.6,3
46876,40,54407.13,19301.15,25195.31,4
62678,36,55941.76,19445.3,20758.95,5
64720,37,54398.53,14554.62,29538.47,2
49688,31,48234.98,15814.02,36829.82,5
87251,50,65652.48,32619.04,69686.19,7
39887,38,54552.34,15031.73,38297.67,3
85077,53,72347.62,39413.37,66229.04,6
69369,60,97879.19,43309.85,55614.78,8
54825,39,28078.23,12247.44,30432.03,5
36955,28,15527.31,3161.67,10614.54,1
87123,45,91027.33,32322.58,65442.13,8
52384,37,29098.15,12576.37,23416.8,5
32018,27,10485.23,2509.43,14598.57,1
28016,29,15096.46,3391.54,11729.02,1
60233,36,28225.77,14008.32,20483.44,5
36081,27,8452.65,3893.15,14436.36,1
51368,41,32477.93,19541.47,38944.84,3
73292,48,72216.21,38113.5,56085.33,5
55649,36,55846.15,14930.27,27457.59,3
52219,41,39095.11,12216.56,30468.64,3
69158,49,67687.96,35114.61,60760.04,7
91731,64,71274.64,30927.73,66694.43,6
77288,51,98027.52,41869.11,47301.81,5
18970,27,16538.25,4033.48,12588.61,1
18002,29,5823.55,2636.33,11210.73,1
30563,29,6466.81,4602.96,14099.96,1
78941,57,88615.35,39057.06,57342.39,7
18711,27,14271.02,3260.59,14016,1
40351,35,37139.48,18846.42,20969.48,3
84185,50,78560.83,47442.69,44945.94,7
58263,31,40336.6,12099.52,23055.1,5
83264,53,89210,36191.25,42795.67,5
79281,60,69969.9,44613.87,49746.27,5
79931,58,82050.23,37702.42,60721.21,7
32006,27,10383.41,4711.68,13854.94,1
85240,54,66408.12,34998.59,67167.09,8
60062,43,55746.37,14837.43,20617.57,3
39502,40,43231.74,13738.07,34926.23,4
25341,28,11276.1,2629.66,11337.29,1
49631,37,28420.13,19266.17,36223.93,2
55825,33,38809.74,14419.12,22141.75,4
13605,29,16324.17,4220.03,10279.88,1
82679,65,92617.26,33373.74,68759.25,5
14277,29,6991.59,4234.48,10814.3,1
88845,62,88011.49,35303.95,41298.37,5
27457,27,6577.89,3969.95,13287.92,1
29214,27,14882.78,4998.98,13766.47,1
23643,28,15771.28,4061.75,11720.5,1
55957,45,55520.26,13831.09,39994.38,5
18802,28,18550.69,2783.45,12301.59,1
30641,28,6419.05,2902.7,14471.93,1
50899,45,45858.75,12994.34,35395.77,5
31912,25,11346.75,3319.87,10800.78,1
39805,32,31563.71,17079.35,38371.98,3
29166,29,17498.4,2976.3,12130.85,1
34344,27,5879.55,4426.82,12314.88,1
39117,42,25507.52,16424.12,29381.71,5
33173,25,19774.81,2586.71,14449.73,1
89563,60,97180.78,39031.5,63065.34,7
37812,26,18433.53,3450.73,11890.06,1
14976,27,10204.37,4571.11,13027.26,1
64662,38,28754.53,12517.34,31636.64,4
37934,29,14624.99,4164.44,14791.7,1
13012,26,19276.87,4017.62,12286.35,1
44155,45,43169.13,12363.79,35982.74,2
22716,25,5099.7,2879.81,11427.58,1
71975,52,79794.36,47098.15,53273.31,6
18251,29,20031.8,3651.25,11435.05,1
53550,43,55739.32,12320.19,38724.02,3
69002,63,95902.45,43577.88,68624.68,5
79877,59,71031.78,31415.84,50714.94,8
14857,26,19821.86,3788.67,10237.74,1
53842,43,56970.6,17699.84,39336.82,3
47194,38,43750.78,17548.24,33694.14,5
66974,50,72811.2,31548.71,57320.1,8
16906,28,6613.04,3629.64,13741.77,1
60384,33,39609.82,16975.31,39076.73,4
30816,26,14698.27,2712.52,12779.25,1
72019,53,68508.33,39586.54,45675.56,6
61578,44,50283.12,16628.03,22137.18,5
62243,35,37956.53,16655.25,37622.57,3
75589,56,77677.1,40465.91,50808.38,8
27104,27,13874.55,4717.8,10757.86,1
47348,43,51681.78,19098.9,20382.49,5
63986,41,51462.98,12703.12,29552.06,3
27066,28,8593.17,4445.14,12851.1,1
32290,28,19053.75,4779.27,11519.27,1
77376,48,84993.28,35394.32,55288.93,6
23757,25,12732.43,4301.31,12784.09,1
15837,29,18193.59,3250.75,10345.57,1
28587,25,7636.34,4229.12,13760.41,1
39555,30,31596.07,18783.19,24957.09,3
41362,37,30680.4,14367.92,33494.47,4
61308,33,36421.31,15577.24,22462.68,4
82292,51,84490.18,31544.67,41478.92,5
90480,52,69225.84,39319.21,60249.68,7
67485,52,91922.48,47915.91,51453.74,7
56446,45,54474.05,17337.23,35997.98,2
52379,44,57215.37,16587.38,36807.25,3
41606,31,50727.16,14134.71,34040.79,4
85535,63,90906.87,40653.36,48187.53,6
21814,27,5384.69,3381.12,15007.33,1
22386,29,18688.47,2776.88,14365.93,1
37059,28,8407.63,4491.13,11499.63,1
75935,64,88323.51,34339.06,52352.08,7
71442,61,70420.82,35528.37,55642.05,7
55853,30,48554.87,13706.3,22370.87,5
74161,61,94039.64,43341.67,49450.74,7
13254,26,11153.45,4256.68,13026.27,1
63694,39,25447.48,16307.89,21630.58,4
87591,58,74498.06,41276.85,65643.29,5
76241,60,93452.5,47413.83,42543.21,5
24667,28,17017.93,3727.45,12013.76,1
30245,25,19270.03,2652.65,10269.21,1
70182,61,86729.14,34925.04,42212.02,8
24837,26,10694.74,3285.55,14284.25,1
68260,60,70600.57,32897.01,65092.1,7
88277,57,90494.88,43955.76,50367.19,8
47662,40,49719.56,18294.66,21601.68,2
43289,40,37430.85,14247.34,24498.42,4
61884,32,30341.12,16702.78,29510.84,3
26375,27,19209.22,2843.58,11507.91,1
60971,33,36528.07,18135.69,33019.02,3
78528,57,77311.41,37005,61362.71,7
50776,34,56824.79,19818.26,28548.34,5
43893,37,52184.58,13387.98,21500.11,4
83605,65,85096.36,31989.8,56201.55,5
50773,31,52110.53,13405.05,23166.34,5
64760,33,59042.59,16051.87,27839.93,4
16524,27,17081.98,2829.2,12283.96,1
31695,25,9427.75,4011.17,10436.96,1
78233,57,83454.1,43985.52,61164.11,6
35450,29,13121.17,2845.41,11436.41,1
13945,29,18230.28,4385.65,14513.67,1
38654,28,8497.87,3080.75,10228.79,1
69548,50,87524.17,43340.91,43344.01,6
67364,65,92172.35,31408.45,60998.02,8
56192,31,58290.93,16377.58,26430.57,3
48358,43,32640.58,15247.96,25764.75,3
47179,33,59741.9,12193.32,25126.24,4
27201,26,14085.5,3800.52,13909.13,1
54728,43,50553.57,15936.59,29332.88,2
90724,57,82873.62,46669.2,54587.47,5
78702,46,84371.14,41044.89,48589.2,7
67895,55,85544.04,31516.33,69877.51,7
59040,32,47121.49,13243.53,32144.66,3
38695,28,18185.83,4143.17,13620.98,1
71561,65,89204.51,41174.94,57844.9,6
90111,46,70882.64,38764.6,68875.08,7
58005,37,28375.13,14552.95,38408.82,2
44292,35,33098.87,15133.08,22188.03,3
32813,25,19724.63,3147.18,12002.16,1
61762,30,43978.17,15806.27,28127.1,2
20389,29,5174.89,4056.53,14345.87,1
54029,30,55336.36,16415.43,37450.89,4
17425,28,13021.69,3417.15,11470.48,1
57384,42,30492.83,20005.05,38491.21,3
75971,48,73614.61,36387.35,62862.72,5
14724,27,5985.29,3570.52,10396.81,1
85212,60,88313.98,36769.19,68110,6
23016,25,9313.89,3222.84,12177.24,1
65521,41,27988.15,18701.41,29543.66,3
12581,29,15682.26,4198.43,14815.37,1
85927,62,79415.27,40763.55,55222.38,5
43470,43,40953.03,12989.77,34760.62,3
15889,27,7892.8,4872.01,13110.48,1
25613,28,16762.29,4511.22,14168.99,1
61262,31,43867.57,12366.34,38762.94,2
35604,27,19935.34,4016.81,13555.62,1
23079,26,5771.88,3566.08,11152.11,1
77168,52,95243.02,31386.11,62202.52,5
74871,53,76102.67,41237.13,51723.86,7
65170,45,54749.64,15579.18,22250,4
58388,41,43585.9,15262.34,29923.75,5
49675,38,29130.73,14660.19,29473.7,4
13546,26,12273.31,3802.81,13988.27,1
91650,58,84525.77,38903.2,41610.53,5
36651,29,10142.39,3033.29,14668.29,1
21836,26,14191.48,2828.25,13415.4,1
28263,29,19253.42,2613.61,14141.6,1
85793,45,73987.42,49399.97,60037.82,6
19860,27,9228.5,4795.75,12386.67,1
45294,34,37841.57,15346.12,39393.73,3
34787,28,13287.17,4250.11,10801.73,1
71899,61,70275.9,42732.14,43382.06,8
65087,39,44765.27,12893.06,35447.46,2
61829,32,27104.99,16846.18,28411.69,3
15741,27,8949.21,3593.77,14443.15,1
60974,42,56420.1,13133.81,22101.59,5
41656,31,25875.03,16287.47,21167.61,3
62164,39,32155.1,16473.41,37604.82,4
83576,65,81992.82,39766.22,42185.12,6
87118,59,76600.27,33655.21,59034.82,5
73207,58,84827.4,38380.89,57169.85,6
14185,25,12000.63,3951.77,14631.35,1
56052,35,29435.69,16267.79,37138.01,3
60328,39,35131.67,17847.42,34608.99,5
13914,25,19133.96,4351.47,13465.96,1
83308,56,75327.9,45684.67,57612.58,5
25402,27,11169.21,4867.18,13311.1,1
40659,33,45818.43,13002,27933.99,3
60101,37,41485.02,14883.99,22053.32,5
83664,58,76891.76,49448.71,64367.05,7
77712,48,94344.26,33596.23,55626.28,5
89440,56,84361.94,30708.58,47589.34,8
27344,28,13081.27,2777.47,13545.63,1
42613,38,44297.88,17008.42,38132.26,2
67246,63,69633.69,36512.99,40476.46,6
46136,42,41922.13,13161.42,30201.75,5
28649,26,17103.23,2663.12,11401.32,1
14694,28,15212.84,4106.08,12369.27,1
36858,28,15364.76,4060.18,10054.46,1
57153,41,54037.44,18235.45,37617.84,5
37882,29,9237.49,3075.88,13910.76,1
32475,27,9194.66,3267.68,11069.67,1
57542,35,43278.57,13117.87,24976.1,5
53450,41,35408,15637.85,32188.08,5
12488,26,6244.54,3200.46,10426.84,1
14721,27,12764.99,3874.37,11503.75,1
36498,26,8104.5,4886.99,12881.82,1
69151,48,77678.9,35572.74,52584.51,7
90452,65,68751.53,49871.05,66291.41,8
49745,39,30542.28,15344.15,26039.15,3
29993,25,12928.55,2918.41,11878.65,1
17178,29,6085.04,3910.5,10648.94,1
31411,28,14860.45,3015.48,10096.35,1
29589,27,19301.37,3958.89,14114.93,1
74505,59,70605.74,46642.51,61146.87,5
44475,34,47923.07,14549.07,36467.09,3
64481,32,50292.3,17031.48,24974.72,3
58710,31,48830.28,14375.39,29045.9,2
90372,45,97381.51,47311.42,46897.82,7
87490,52,81439.51,47502.67,49994.4,7
84128,56,85547.5,47039.76,49210.03,5
49608,42,50941.25,19096.01,20334.82,4
55094,31,28242.04,17635.16,35273.23,4
82325,52,72344.06,41654.57,50234.01,7
15804,27,19756.01,2645.37,10907.79,1
45365,38,38616.2,19039.82,34903.96,4
64547,43,51277.56,16839.16,25495.31,4
63114,37,51226.12,16060.18,37883.03,3
81329,63,78368.31,48980.81,40741.62,6
23506,26,6861.22,4309.51,11310.04,1
41255,42,40799.7,14703.91,36521.43,5
15241,26,7662.49,4291.68,12458.85,1
80172,58,91184.43,39467.56,41631.21,6
90426,60,69160.64,43249.64,56589.98,7
17855,26,17831.2,2515.69,13000.68,1
41850,33,33149.58,12871.88,32729.02,3
75903,64,84117.35,33242.21,56600.45,7
39315,43,32317.66,16982.38,28727.95,5
75901,50,65401.39,40074.49,61968.66,7
47435,31,34139.04,15422.99,30623.55,4
68616,53,85077.48,37034.47,42208.01,6
88126,47,72349.34,42115.08,60319.03,6
79495,56,90729.15,34897.44,55913.36,8
51718,35,26720.93,14501.13,28769.9,4
34873,25,18434.1,3660.06,10810.57,1
54942,32,36755.71,18024.14,34340.06,5
45962,41,25860.98,17510.73,24301.69,5
89311,65,70113.51,49758.68,66855.49,5
22256,28,6203.9,4613.46,13819.33,1
90927,60,66170.3,30822.93,57214.29,5
75525,60,75706.01,39601.61,67611.91,5
57434,41,49777.07,17757.17,28963.97,2
48104,39,39802.94,15555.42,23982.49,4
30449,26,13452.73,3480.16,10164.63,1
34972,29,16446.33,4608.1,11042,1
69456,56,67137.06,33382.3,41954.69,7
12233,25,6753.51,2829.98,10929.96,1
91771,55,89352.86,38627.36,58666.13,8
32233,26,12778.56,3592.42,12044.06,1
59026,43,58505.68,19651.48,28162.25,4
55449,37,31684.14,15250.26,22763.57,2
87012,62,93191.07,42870.19,51569.97,7
63487,32,29289.72,19646.46,23311.68,3
81069,47,66278.31,31694.55,66962.46,5
91685,54,66295.16,42166.64,46083.78,5
57612,45,35755.38,14029.24,35024.2,5
50396,31,54166.33,13397.95,34552.19,5
37583,28,16335.23,4700.59,11058.67,1
33563,27,5776.51,3425.8,11990.9,1
19701,25,17803.36,3178.53,12830.35,1
52108,30,45597.24,14739.59,38778.85,2
36985,26,13252.28,2789.54,10327.11,1
22241,25,6102.32,4262.74,11296.67,1
25933,26,15743.47,3629.92,14065.77,1
46069,31,43638.11,12707.08,36930.67,3
91887,46,94192.56,40252.57,55841.37,7
80543,48,89067.65,33283.19,47091.33,6
13093,28,16905.95,5026.37,11356.93,1
22204,26,10173.48,3511.86,14805.1,1
76754,55,70173.16,30600.96,60484.14,8
60058,44,45441.76,13708.35,32959.42,4
26690,29,7532.97,3114.59,10669.07,1
30663,25,17876.42,2770.5,10379.69,1
40647,31,34089.38,13030.26,33635.82,5
54889,31,47477.08,19741.39,38836.67,5
32243,28,19532.2,3258.76,14222.98,1
22719,25,12657.77,2530.96,14704.34,1
85232,54,94852.51,32274.43,44560.96,7
47266,34,53471.18,13537.21,21836.38,5
77062,61,80239.31,49717.86,44924.63,8
23215,26,5416.45,3094.95,14543.45,1
44852,38,33645.68,17978.69,37012.65,2
44627,31,30780.16,12584.79,34693.77,5
23790,25,13120.52,4068.21,13127.3,1
24721,26,13556.28,2857.03,10147.26,1
69654,61,66301.6,36761.87,48520.55,8
41301,42,32922.9,19633,30218.47,3
51827,30,45446.22,18017.79,28341.92,4
46090,42,28980.06,14498,23282.98,3
88725,46,75771.02,30745.28,66218.96,7
80445,46,99994.42,49257.45,63569.26,7
86158,55,69616.01,42038.96,41464.81,8
30700,25,7489.77,3523.65,14512.22,1
21762,29,12545.51,4892.64,13164.34,1
38389,28,18374.84,4418.8,10185.98,1
87981,46,92359.28,40820.95,46076.58,6
34149,29,15380.26,2667.23,14234.76,1
33198,25,17150.63,4755.21,14160.62,1
36989,29,14025.09,4570.54,13650.8,1
20249,29,17551.45,4309.82,12994.24,1
23216,25,6245.15,4422.83,13125.99,1
36641,28,10444.52,3827.49,10723.36,1
90005,57,99653.2,49737.82,68596.51,5
64183,40,36908.48,15693.86,38342.01,3
27920,26,14171.8,2947.42,11645.15,1
28643,26,19496.06,2610.42,14785.5,1
89384,57,88350.59,35655.14,62597.1,8
60117,38,52510.5,16752.66,37722.88,3
75315,57,97392.46,30043.28,61644.7,7
21001,28,8464.99,3254.56,14158.83,1
38471,25,15301.15,3291.35,14427.67,1
45111,31,34449.77,16909.86,30791.27,2
61908,43,49564.51,12111.54,24707.87,5
87899,65,76568.95,41278.07,68678.03,5
59342,38,51246.44,15361.95,36870.01,2
20344,27,13235.65,4253.64,10938.75,1
57767,45,45961.31,16868.74,31346.94,3
24383,27,17285.88,4709.73,12530.23,1
37651,29,6384.01,3532.54,12924.46,1
18850,27,8921.54,2911.25,11946.44,1
70696,57,94705.63,34718.69,45351.04,6
27763,26,12037.29,3006.8,10842.3,1
33853,29,7262.81,2603.9,12951.11,1
18795,29,11903.78,2623.53,13835.9,1
44631,43,32147.14,14900.35,39839.28,5
43109,34,53127.93,16143.05,33127.74,2
69326,47,94261.49,45108.44,64067.22,7
36364,28,7390.45,3037.4,12718.53,1
37811,27,5308.08,4345.23,11135.86,1
52084,42,54368.95,12059.53,37121.48,4
90495,63,95804.63,47493.75,51240.24,8
44313,35,37467,19440.53,34640.81,5
57847,45,33407.27,18995.28,20818.21,5
48335,36,56722.29,12311.49,38681.54,5
90177,52,92021.57,37670.98,51667.7,7
81543,56,80069.34,41171.31,50502.49,8
28131,28,7793.89,4784.28,14549.51,1
51590,37,38979.21,14142.48,21973.79,2
42429,42,59683.39,13154.3,20514.51,2
77504,62,65971.79,47534.59,45220.61,6
36869,25,14200.16,4833.84,13101.35,1
46361,41,26988.61,18155.12,29824.78,4
48034,42,29960.01,18478.16,27643.95,3
43546,35,27544.97,12395.67,34523.96,4
20642,27,19893.44,3560.07,14404.65,1
80465,48,84957.87,35883.57,45483.71,7
61682,42,53929.89,18876.44,23472.37,4
89802,50,66630.45,33893.97,48448.06,7
22079,26,19992.6,2769.86,14084.38,1
68836,62,91170.98,45166.57,52188.6,6
24612,25,8431.05,3065.31,13933.46,1
13937,28,11849.27,2821.16,11047.8,1
64046,41,30962.83,15190,37820.17,4
68942,63,91819.87,35212.78,43150.03,7
50169,42,58781.21,16745.66,36185.51,5
56242,45,56225.36,12168.52,32606.26,3
17367,29,18762.24,3466.97,11444.36,1
63846,39,39551.2,15968.7,31980.99,2
74100,60,85434.92,40922.57,57325.65,7
25329,28,17441.95,3417.07,10293.97,1
84729,49,82381.03,41685.03,43450.97,7
66873,64,73068.13,39231.16,65222.06,8
58589,38,58368.79,16789.59,20854.34,5
72774,49,77653.51,42194.58,50551.51,6
63001,45,34237.92,12298.47,22384.48,2
38916,28,9117.73,3206.41,11699.02,1
56003,41,56496.04,16954.57,27837.9,4
78176,58,78319.84,49448.01,69329.48,7
56698,37,41402.29,15192.89,21265.45,2
16817,27,9823.35,2549.66,11505.27,1
21163,25,12863.07,4903.14,10597.24,1
51564,30,46929.8,16530.23,32501.9,3
14615,28,14539.29,3683.79,11410.09,1
47308,34,41366.96,16580.5,24943.16,5
23772,25,10703.8,5045.39,12191.15,1
19823,25,19932.95,4646.29,12530.12,1
44430,45,57053.67,14418.1,34792.72,3
90271,53,75060.05,37087.96,51016.65,8
64573,36,47645.6,17123.76,24977.54,5
50251,34,32807.77,16680.13,34269.99,4
75492,49,84600.44,41993.14,64944.22,7
80616,58,65787.74,39245.67,58692.89,7
44791,43,51218.49,16849.82,32491.73,4
14717,27,17412.92,3270.15,14184.67,1
33785,27,13709.18,2939.41,11820.16,1
45995,34,47821.8,19449.54,31920.67,3
29127,25,15740.34,3167.45,11632.72,1
70966,47,75786.73,31557.28,52689.03,8
46904,43,40922.26,19955.94,23648.24,2
43118,41,45129.7,19115.29,23597.87,4
19509,26,12805.65,4362.98,13586.45,1
91225,59,65153.29,39440.19,43766.75,8
12244,28,7964.28,3320.68,12180.56,1
50630,43,44868.1,12714.73,31853.1,3
87059,54,65935.06,42097.26,66947.7,6
89140,49,88054.06,39162.64,66471.37,5
16046,25,5748.79,2784.5,12396.31,1
47300,41,49321.28,14190.93,29329.69,3
71417,59,92239.55,39737.18,46141.05,8
35260,27,18226.17,2526.12,14052.09,1
87100,49,78077.58,47224.71,51637.12,8
52107,33,46459.69,12355.03,20814.15,4
53999,40,51713.58,19327.27,34459.48,2
89526,46,80639.23,34337.8,43442.43,5
39640,34,37916.79,15427.72,31598.22,3
66581,54,75907.84,44920.09,60873.71,6
91098,50,75400.05,39259,42572.57,7
12838,26,18413.53,4983.24,13424.38,1
15788,28,7894.06,4101.16,11715.71,1
80498,56,68383.59,34731.47,63283.16,5
26776,26,5394.07,3615.33,12318.17,1
86035,53,73989.13,33567.35,48114.66,8
83876,48,90380.51,46348.31,52820.23,5
71597,55,80284.12,41437.7,44248.76,6
26126,27,17024.16,3176.15,13928.8,1
78610,56,86904.84,30174.92,43524.98,6
63687,43,27909.95,16659.34,31659.66,3
51513,39,38591.65,16934.8,34354.15,5
34471,29,5111.52,3421.61,13321.18,1
23968,27,11085.29,3672.34,12181.01,1
52377,37,29590.9,16264.17,28959.54,2
52904,39,33085.84,13351.24,28638.27,5
43891,44,25957.83,13943.54,28717.54,5
14235,28,13962.84,3855.7,11936.33,1
53688,32,49091.53,16967.16,39521.15,4
32340,28,7963.44,4115.04,14974.42,1
31708,27,14823.6,3103.9,11974.5,1
20380,27,6993.82,4782.69,11219.92,1
83236,57,68792.91,34481.04,57810.94,8
64670,40,59286.2,14338.95,31207.25,2
89369,59,68233.66,46464.45,40864.46,8
75663,52,84684.16,49387.66,41851.84,7
19896,27,6611.23,4367.18,11978.95,1
39720,36,51964.87,19920.81,38353.68,4
26369,29,10186.86,3137.3,12411.56,1
31741,28,5999.16,3979.88,13920.57,1
52737,43,47971.85,13632.67,26915.75,5
87850,58,99024.53,41105.84,59815.24,8
48766,36,29208.46,15797.49,25805.84,4
33066,29,17060.28,3083.12,10229.65,1
91796,63,66281.04,47013.56,47226.62,6
48200,41,54621.06,14454.89,29980.02,4
89974,59,72882.63,38773.14,62587.14,7
69015,51,97805.69,45509,42022.22,6
41609,35,49121.93,19225.3,34699.31,4
34986,27,6471.18,4159.45,12029.66,1
57549,31,38602.89,12393.22,34578.28,2
13590,25,17160.52,2941.62,11707.87,1
83416,62,66555.18,41592.42,61985.27,8
21650,29,5390.66,3848.5,14918.87,1
88459,54,76806.66,44753.09,40220.7,5
42933,39,54012.09,14619.85,32523.54,3
82011,52,93142.79,31739.2,63281.85,7
41799,44,30598.17,12132.84,22581.84,5
41469,30,27453.71,17754.67,30713.59,3
73312,53,68715.99,38939.04,61751.52,5
17673,28,12178.35,3829.01,12335.31,1
72210,55,98487.66,33090.76,50405.49,7
46881,41,52884.56,19035.66,24576.01,2
91473,54,92456.18,46446.13,47611.03,6
16342,28,18082.23,4217.56,14289.14,1
60935,30,34009.5,14834.1,23424.73,4
24238,25,15167.06,2692.86,12104.64,1
17581,29,8392.51,3286.81,13422.96,1
77883,60,77774.73,36662.47,49754.34,8
14782,29,6806,4085.47,11878.67,1
40128,42,34538.42,15452.6,22768.7,4
72117,65,68623.67,30853.57,43624.32,6
77849,64,65853.6,30037.56,56674.86,7
69167,52,83804.36,32840.97,54712.34,6
29534,26,19567.45,2883.82,14453.77,1
50940,39,32674.7,15788.99,24551.14,2
45876,40,27774.82,12431.3,26480.21,4
75603,62,85954.56,46419.6,60330.28,8
47757,30,32989.21,12476.54,31910.43,2
71388,60,91410.98,35221.29,56005.75,5
82103,57,77216.9,40029.99,68472.84,5
76331,52,78634.42,44842.84,65779.66,5
83835,62,98752.77,42650.33,66317.87,7
38106,28,14255.98,4336.73,12080.58,1
22379,27,15059.05,4900.24,10926.5,1
22711,29,14849.34,3368.36,14434.6,1
58385,30,36588.17,19200.26,39705.54,5
35409,27,10095.75,3787.22,10770.17,1
35723,28,9878.79,4412.76,12418.76,1
65902,35,25999.85,14541.38,34431.74,2
74240,52,77036.33,47430.95,68965.02,8
61142,41,25112.47,18551.23,38790.62,5
85969,58,72563.23,47222.17,44154.88,7
84809,45,88725.4,34920.59,52850.83,6
61018,33,29596.78,14592.65,20832.54,3
84006,61,75879.8,45157.01,49933.77,6
37740,28,17365.01,4311.88,11332.83,1
86039,56,68475.8,33887.9,52481.1,5
56357,31,29876.67,12829.38,22363.62,5
47455,39,50209.73,18331.84,22272.21,5
33227,28,12533.85,2725.33,12804.29,1
63032,40,35772.16,14744.09,24093.38,2
24263,27,14676.55,3638.39,14859.25,1
66729,53,66419.78,38057.82,69698.43,6
60883,30,45735.09,18986.86,38655.07,3
47994,32,44305.87,12031.7,36373.7,5
65034,40,47760.84,14310.71,30660.07,2
24556,28,17558.36,3105.08,14513.49,1
19155,25,13989.26,2839.93,13322.43,1
68961,65,67550.17,47728.38,51648.94,8
25431,25,15708.67,4375.66,13595.47,1
20916,27,14219.56,3143.16,12394.59,1
81560,61,86603.22,45176.66,49009.24,8
78836,49,75944.35,41923.98,55625.68,7
61049,34,59222.73,14070.87,25268.61,3
58746,35,42689,15304.56,25992.72,5
70821,64,70230.41,40108.78,65808.48,6
76928,57,71496.25,34146.2,62224.53,8
34852,29,9986.05,3452.66,14715.9,1
71822,63,79467.33,30102.84,42777.11,7
43709,40,54337.33,15319.69,37447.58,2
68493,45,73100.86,39003.8,57458.15,8
91873,64,90327.57,33336.39,42821.64,6
48380,36,57770.71,17163.75,32999.85,5
83767,52,86669.1,32696.97,69408.55,6
35091,26,14752.1,4155.44,12652.46,1
81336,58,79702.26,34259.87,41267.28,8
40097,38,46397.47,13961.93,38117.17,4
19544,27,16665.43,4646.77,12127.93,1
85845,49,74659.32,40524.13,69609.73,6
64881,43,25994.08,19381.46,23750.61,3
91869,48,89262.52,38792.42,67095.42,7
30850,27,19558.9,3438.25,12738.43,1
77794,51,76784.73,37858.31,44881.08,7
56169,38,57179.21,17984.52,27007.73,5
39837,30,41561.8,12673.44,36119.93,4
77350,60,82772.5,32739.75,47539.8,5
42790,35,44475.91,17303.34,32460.22,5
25170,25,19749.34,3458.07,13683.94,1
22248,25,10678.37,3895.84,10315.11,1
71332,47,91601.5,34472.33,67891.23,6
42470,30,54321.16,18152.67,35326.89,5
61934,40,35107.04,17067.57,27619.44,3
