CustomerID,Month,Brand,Year,Sales
68981,7,B3,2020,21279.10
68981,10,B4,2021,6119.46
68981,10,B2,2021,6033.61
68981,10,B2,2021,25385.94
68981,2,B5,2020,333.87
68981,11,B3,2020,7818.23
68982,8,B2,2021,15875.62
68982,6,B4,2020,6057.18
68982,12,B5,2021,20487.71
68982,8,B2,2020,8308.64
68982,5,B3,2020,35593.66
68982,8,B5,2020,14103.42
68982,8,B4,2021,18631.06
68982,10,B2,2020,6801.65
68982,10,B2,2021,7130.29
68983,3,B2,2020,19705.59
68983,6,B5,2020,13163.67
68983,6,B2,2020,46332.93
68983,3,B5,2021,9887.96
68983,3,B1,2020,35637.15
68983,9,B2,2020,15696.09
68984,3,B2,2020,16799.30
68984,11,B1,2021,834.79
68984,11,B3,2021,37341.23
68984,5,B4,2021,5049.69
68984,10,B4,2020,18380.28
68984,6,B4,2021,23885.31
68984,10,B3,2021,20477.15
68984,10,B5,2020,26430.25
68984,5,B2,2021,27312.60
68985,9,B1,2020,8043.91
68985,2,B1,2021,6156.21
68985,9,B1,2020,42453.66
68985,7,B4,2021,18794.56
68985,10,B1,2020,14368.35
68985,7,B3,2020,3043.58
68985,3,B2,2020,10805.79
68986,8,B4,2021,7014.23
68986,5,B1,2020,25461.32
68986,7,B4,2020,10947.88
68987,6,B5,2021,55322.21
68987,3,B2,2020,47522.10
68987,9,B2,2021,9448.60
68987,2,B5,2021,12930.87
68987,12,B4,2020,14486.71
68988,4,B3,2020,8036.59
68988,12,B2,2021,14125.48
68988,12,B1,2020,26007.26
68988,2,B4,2020,5654.51
68989,10,B3,2021,16331.18
68989,12,B4,2020,14201.41
68989,3,B5,2020,21317.82
68989,5,B3,2020,21092.81
68989,12,B2,2021,3145.96
68989,12,B5,2021,1047.55
68990,8,B1,2020,592.35
68990,6,B2,2021,5816.63
68990,5,B3,2021,10646.69
68990,3,B3,2021,20419.16
68990,9,B4,2021,9280.48
68991,1,B5,2020,22669.90
68991,3,B1,2020,7485.94
68991,1,B4,2020,9585.88
68991,8,B4,2020,66192.03
68991,9,B2,2020,4558.56
68991,5,B1,2020,2693.08
68992,6,B4,2020,57507.67
68992,9,B2,2021,12764.96
68992,2,B1,2021,46582.03
68992,2,B5,2020,47156.91
68992,10,B4,2020,20822.00
68992,8,B4,2021,33479.96
68992,6,B5,2020,15162.32
68992,1,B5,2020,41036.32
68992,9,B1,2021,7156.87
68992,8,B2,2021,5756.26
68992,10,B1,2020,2214.79
68993,4,B4,2020,13401.78
68993,2,B2,2021,7970.17
68993,8,B4,2021,21016.55
68993,11,B2,2020,9050.53
68993,7,B4,2021,19704.56
68993,4,B4,2021,22255.66
68994,3,B3,2021,51623.10
68994,7,B5,2021,17007.68
68994,5,B5,2021,2924.42
68994,7,B4,2020,27024.28
68994,4,B2,2020,9997.63
68994,10,B5,2020,53518.61
68994,7,B5,2020,3442.78
68994,8,B4,2020,16126.60
68995,8,B5,2021,16492.54
68995,9,B2,2021,11636.46
68995,5,B2,2021,13606.59
68995,9,B5,2021,20140.51
68995,2,B2,2021,17189.54
68995,10,B5,2021,7942.62
68995,9,B5,2021,29611.03
68995,3,B4,2021,23467.64
68996,8,B2,2020,2949.69
68996,7,B1,2021,18573.08
68996,11,B2,2020,37888.26
68996,12,B5,2020,52567.88
68996,5,B3,2021,21397.45
68997,7,B2,2020,6805.42
68997,6,B5,2021,17251.75
68997,11,B4,2020,28766.84
68997,7,B1,2021,340.44
68998,5,B1,2021,10289.77
68998,9,B3,2021,15769.57
68998,12,B3,2020,47334.18
68998,8,B4,2020,822.04
68999,7,B7,2020,64458.83
68999,6,B7,2021,7110.41
68999,3,B4,2021,19275.71
68999,12,B2,2020,50664.18
68999,9,B3,2021,46977.67
68999,6,B2,2020,40725.89
68999,8,B2,2020,8674.42
68999,8,B3,2021,28490.85
68999,11,B5,2021,9276.32
69000,6,B1,2020,34023.16
69000,6,B1,2020,20104.60
69000,9,B2,2021,12852.50
69000,6,B2,2021,11754.77
69000,8,B3,2021,3602.29
69000,1,B2,2020,7710.48
69000,9,B5,2021,25580.12
69001,12,B2,2021,3676.51
69001,6,B2,2021,1596.34
69001,9,B1,2020,188.64
69001,12,B5,2020,13376.22
69001,8,B2,2021,31650.22
69001,11,B3,2020,43069.24
69002,2,B3,2020,31308.72
69002,5,B3,2020,4744.19
69002,1,B2,2020,41278.27
69002,6,B3,2021,23359.25
69002,7,B2,2021,1700.63
69002,11,B5,2020,35328.40
69003,10,B3,2021,11123.05
69003,8,B3,2020,6008.38
69003,4,B4,2021,17337.69
69003,5,B1,2020,47305.96
69004,5,B3,2020,35179.36
69004,4,B2,2020,50284.77
69004,7,B3,2021,29109.61
69004,4,B1,2021,24994.56
69004,3,B3,2021,3658.02
69004,12,B3,2021,37260.68
69005,9,B3,2020,23081.14
69005,4,B1,2020,3187.64
69005,9,B3,2021,23247.35
69005,2,B2,2021,396.79
69005,3,B1,2021,8901.15
69006,1,B2,2021,13084.58
69006,4,B5,2020,1268.88
69006,8,B5,2020,24468.80
69006,2,B4,2020,35663.52
69006,2,B1,2020,22019.82
69006,11,B4,2020,18128.15
69006,12,B3,2021,41230.35
69006,1,B3,2020,44269.34
69006,7,B5,2021,12304.25
69007,10,B5,2020,26492.30
69007,11,B1,2020,66574.52
69007,9,B4,2020,27576.27
69007,5,B1,2020,35218.78
69007,10,B4,2021,8608.54
69008,3,B4,2021,35709.75
69008,5,B5,2021,17147.96
69008,9,B5,2021,8335.69
69008,9,B1,2020,16792.26
69008,9,B2,2020,27497.93
69008,8,B2,2021,17153.51
69008,3,B4,2020,19207.45
69009,3,B3,2020,27460.46
69009,6,B5,2020,5971.38
69009,11,B3,2020,936.99
69009,10,B1,2020,25426.16
69010,4,B1,2020,49229.25
69010,4,B2,2020,35301.13
69010,4,B4,2021,12984.95
69010,5,B2,2021,5438.73
69010,10,B2,2020,11863.48
69011,3,B2,2020,19228.11
69011,2,B3,2020,32463.47
69011,12,B4,2021,10852.67
69011,12,B4,2021,35095.37
69011,12,B2,2020,29119.20
69011,4,B1,2020,56852.32
69012,7,B3,2020,9039.36
69013,5,B4,2020,15643.96
69013,9,B4,2020,21167.89
69013,5,B5,2020,15184.74
69013,1,B1,2020,24029.06
69013,3,B2,2020,136.67
69013,8,B1,2021,13160.70
69013,2,B5,2021,19514.52
69013,3,B4,2020,14656.64
69014,5,B2,2021,43709.56
69014,9,B4,2021,5574.40
69014,3,B2,2020,4351.45
69014,2,B1,2020,34941.20
69014,7,B3,2020,36183.71
69015,12,B1,2021,26540.65
69015,5,B5,2020,20137.54
69015,2,B5,2021,12033.31
69015,12,B2,2021,3093.17
69016,6,B3,2021,4411.00
69016,5,B2,2020,28829.99
69016,5,B2,2021,33697.11
69016,11,B2,2020,17703.16
69017,7,B4,2020,30782.94
69017,3,B3,2020,14265.22
69017,5,B4,2020,7254.50
69017,7,B1,2021,7036.15
69017,12,B5,2020,25957.32
69017,8,B1,2021,4983.70
69018,8,B5,2021,20566.73
69018,8,B1,2021,60032.30
69018,1,B1,2020,24281.69
69018,10,B4,2021,15248.45
69019,6,B2,2021,22216.93
69019,7,B5,2020,33167.93
69019,4,B1,2021,3002.60
69019,6,B4,2021,17796.12
69020,8,B6,2021,14582.98
69020,10,B4,2021,4095.15
69020,1,B3,2021,26646.49
69020,1,B4,2021,12616.17
69020,7,B3,2020,62090.30
69021,2,B1,2020,21057.04
69021,10,B4,2021,58317.96
69021,3,B5,2020,9681.08
69022,2,B5,2021,40267.90
69022,11,B4,2020,39259.60
69022,9,B3,2020,11287.43
69022,11,B4,2020,12350.24
69023,6,B1,2021,16087.55
69023,9,B2,2021,6647.84
69023,7,B1,2021,8694.67
69023,6,B1,2021,7991.77
69023,4,B5,2021,516.43
69023,6,B1,2020,463.51
69024,4,B4,2021,24182.77
69024,1,B3,2020,14262.00
69024,12,B2,2020,1709.96
69024,1,B5,2020,1194.94
69024,3,B3,2020,24844.17
69024,2,B2,2020,2035.51
69024,10,B3,2020,48513.18
69025,8,B3,2020,1078.25
69025,8,B5,2020,10191.98
69025,1,B5,2020,3555.59
69025,12,B1,2020,17291.12
69026,3,B1,2020,32150.72
69026,7,B2,2020,5250.22
69026,10,B5,2021,41040.58
69026,1,B2,2021,3360.90
69026,12,B3,2021,16003.87
69026,12,B1,2020,7514.11
69026,4,B5,2020,27505.21
69026,11,B1,2021,24721.23
69026,1,B3,2021,35500.13
69026,11,B1,2021,7045.04
69026,5,B2,2020,2868.71
69027,1,B7,2020,31667.21
69027,8,B1,2021,36195.63
69027,7,B3,2021,13742.70
69027,2,B4,2021,2478.83
69027,1,B2,2020,1095.72
69027,6,B4,2021,55260.69
69028,9,B3,2020,3261.94
69028,8,B2,2020,8504.24
69029,7,B1,2020,12570.97
69029,3,B2,2020,27612.68
69029,12,B1,2021,5631.89
69029,1,B5,2021,7897.89
69029,4,B3,2021,15886.47
69029,6,B1,2021,15456.62
69030,9,B4,2020,40506.70
69030,5,B3,2021,34050.44
69030,2,B4,2020,43965.49
69030,12,B1,2020,2138.11
69030,12,B4,2020,19139.89
69031,7,B4,2020,9480.62
69031,10,B2,2021,10917.25
69031,5,B5,2021,4905.60
69032,9,B3,2021,3737.49
69032,5,B3,2020,4618.32
69032,8,B1,2020,2259.13
69033,6,B5,2020,4165.45
69033,4,B1,2020,8024.49
69033,9,B5,2020,2442.33
69033,4,B2,2020,68629.49
69033,7,B4,2021,36608.91
69033,12,B5,2021,31704.70
69034,9,B4,2021,37375.03
69034,3,B3,2021,15835.03
69034,3,B5,2020,20788.93
69034,4,B1,2020,35251.77
69034,5,B3,2021,7036.31
69034,5,B3,2020,33711.98
69035,3,B4,2021,24472.70
69035,4,B5,2021,701.95
69035,3,B3,2021,12382.14
69035,4,B1,2020,9831.96
69035,7,B4,2021,54467.36
69035,5,B1,2020,15086.48
69035,5,B4,2020,19934.45
69036,11,B1,2021,15395.46
69036,6,B5,2021,13.25
69037,12,B1,2020,13853.12
69037,5,B4,2020,40917.43
69037,1,B3,2021,21915.45
69037,9,B1,2020,2844.57
69037,8,B5,2020,48019.99
69038,1,B5,2021,7367.04
69038,9,B2,2021,27972.48
69038,4,B2,2021,7225.56
69038,9,B5,2020,10645.20
69038,5,B4,2020,8017.62
69038,11,B2,2021,8130.41
69038,1,B5,2021,10284.55
69038,7,B5,2021,6418.71
69038,1,B2,2021,31164.50
69038,11,B5,2020,6561.94
69038,3,B1,2020,30168.68
69038,3,B2,2020,8995.85
69039,1,B4,2020,1688.91
69039,12,B4,2021,17461.07
69039,1,B3,2020,25836.68
69039,10,B4,2020,20142.73
69040,10,B7,2021,31626.19
69040,2,B3,2020,2881.89
69040,6,B2,2021,14219.98
69040,7,B5,2020,20877.26
69040,5,B4,2020,9089.02
69041,4,B1,2021,1276.63
69041,2,B1,2020,29672.16
69041,6,B2,2020,18276.14
69041,5,B1,2021,38686.28
69041,10,B4,2020,2789.77
69041,10,B1,2021,22436.49
69041,4,B3,2020,47581.49
69042,11,B5,2021,9754.32
69042,1,B4,2021,25291.69
69042,7,B4,2020,23779.61
69042,11,B2,2020,2797.12
69043,2,B1,2020,45349.18
69043,11,B6,2020,21024.18
69043,4,B1,2021,32047.57
69043,10,B1,2020,4249.07
69043,12,B2,2020,14566.04
69043,8,B4,2021,43235.11
69043,7,B5,2021,15752.15
69043,4,B4,2021,22465.88
69044,11,B4,2020,6807.71
69044,11,B5,2021,4179.81
69044,5,B2,2020,22613.64
69045,6,B1,2020,38575.19
69045,6,B5,2021,11692.30
69045,8,B2,2021,54811.38
69045,7,B2,2020,18426.82
69045,10,B5,2021,3534.87
69046,6,B2,2020,27028.85
69046,12,B3,2020,21942.44
69046,9,B2,2020,1019.57
69046,7,B2,2020,6490.65
69046,5,B4,2020,18974.83
69047,12,B3,2021,15958.61
69047,11,B5,2021,11904.04
69047,4,B2,2020,4442.17
69047,5,B5,2020,34880.10
69048,10,B5,2021,8923.16
69048,12,B2,2021,7042.04
69048,4,B5,2020,70051.71
69048,10,B3,2020,10503.26
69048,12,B3,2021,6145.67
69048,10,B5,2020,2570.86
69049,12,B3,2020,1666.28
69049,8,B4,2021,22703.82
69049,9,B2,2020,11851.27
69049,5,B4,2020,5807.34
69049,4,B4,2020,23906.27
69049,9,B1,2020,10509.12
69049,1,B2,2020,42518.94
69050,1,B1,2021,10485.41
69050,9,B2,2020,7500.07
69050,4,B3,2020,339.47
69050,9,B1,2021,19249.70
69050,5,B5,2020,9192.16
69050,11,B1,2020,23612.45
69050,11,B3,2020,11088.93
69051,8,B5,2020,32359.72
69051,3,B3,2020,6486.50
69051,12,B2,2021,17319.79
69051,10,B5,2020,6023.11
69051,10,B2,2021,19641.28
69051,8,B3,2021,32958.69
69052,12,B1,2021,466.02
69052,6,B1,2021,15250.99
69052,3,B5,2020,41473.79
69053,10,B3,2021,22541.07
69053,12,B5,2020,25175.10
69053,5,B3,2021,50279.36
69053,11,B1,2021,8677.81
69053,3,B2,2020,28033.99
69053,8,B5,2020,52422.59
69053,10,B5,2020,3387.33
69053,5,B3,2021,12124.57
69054,1,B2,2021,2931.52
69054,12,B1,2020,575.17
69054,6,B3,2020,25088.59
69054,2,B2,2020,12074.01
69054,9,B2,2021,3199.36
69055,11,B3,2020,4702.10
69055,12,B5,2020,8371.68
69055,3,B1,2021,11644.85
69055,5,B3,2021,19097.97
69055,9,B5,2020,43319.95
69056,9,B3,2021,940.89
69056,6,B2,2020,4548.58
69056,1,B1,2021,54295.77
69056,1,B3,2021,16300.99
69056,5,B1,2020,42109.72
69056,1,B5,2021,13491.50
69056,1,B1,2020,43807.48
69057,2,B1,2020,33323.85
69057,5,B2,2020,24701.62
69057,8,B3,2021,8671.46
69057,10,B3,2021,3556.20
69058,8,B4,2020,30943.83
69058,6,B3,2020,43733.34
69058,8,B5,2021,39079.37
69059,3,B4,2021,524.42
69059,6,B3,2020,3281.91
69060,4,B4,2020,9228.29
69060,4,B5,2021,39095.20
69060,4,B1,2020,14256.24
69061,5,B1,2021,3300.71
69061,12,B5,2020,22396.26
69061,12,B2,2021,4677.98
69061,1,B3,2021,5033.08
69062,1,B5,2020,32612.78
69062,5,B1,2021,38276.72
69062,12,B3,2020,20035.92
69063,5,B4,2020,1169.74
69063,12,B3,2021,6412.94
69063,7,B5,2021,12100.18
69063,6,B5,2021,51959.77
69063,7,B3,2021,7365.83
69063,6,B4,2020,2646.43
69064,1,B5,2020,14478.40
69064,10,B5,2021,19789.98
69064,8,B5,2020,10780.37
69064,3,B4,2021,6385.29
69064,6,B4,2020,42977.57
69064,9,B4,2021,8613.73
69064,4,B2,2021,8623.46
69065,5,B1,2021,34409.76
69065,12,B1,2020,4606.62
69065,4,B1,2021,16214.51
69066,4,B1,2021,1222.34
69066,11,B2,2021,38717.50
69066,9,B2,2020,6792.90
69066,5,B5,2020,32238.49
69067,11,B1,2020,24602.76
69067,4,B5,2021,1537.97
69067,3,B3,2021,32293.37
69067,3,B5,2020,42822.81
69067,12,B1,2020,1492.05
69067,8,B4,2020,7718.42
69067,6,B4,2021,11115.63
69067,7,B5,2020,9389.68
69067,5,B4,2020,27281.20
69067,12,B5,2020,974.71
69067,7,B3,2021,10356.53
69068,2,B3,2021,1970.04
69068,7,B2,2021,30376.59
69068,10,B4,2020,2288.41
69068,7,B5,2020,4318.69
69068,3,B3,2020,6374.49
69068,4,B1,2021,4398.10
69069,11,B2,2020,7957.29
69069,2,B4,2020,64950.14
69069,4,B2,2020,21035.25
69069,12,B3,2021,4321.34
69070,7,B4,2020,9768.68
69070,8,B5,2021,7816.25
69070,7,B4,2021,57950.02
69070,6,B5,2020,1687.63
69071,12,B4,2021,3063.10
69071,4,B1,2021,19997.43
69071,4,B2,2021,38222.56
69071,4,B5,2021,10228.16
69072,10,B1,2021,35221.87
69072,4,B3,2021,37211.82
69072,6,B2,2020,28791.17
69072,1,B1,2020,12796.72
69072,12,B4,2020,14765.66
69072,9,B2,2021,9455.62
69073,8,B5,2020,26624.62
69073,7,B1,2021,65537.55
69073,1,B1,2020,21868.56
69073,9,B2,2021,46888.38
69073,2,B3,2020,8880.52
69073,3,B1,2021,21017.52
69073,4,B5,2021,13551.31
69074,8,B2,2021,11292.74
69074,10,B4,2020,6237.84
69074,3,B1,2021,29599.83
69074,10,B5,2020,17105.57
69075,10,B3,2021,41840.17
69075,9,B5,2020,51503.80
69075,8,B3,2021,8238.21
69075,6,B2,2020,6052.57
69075,12,B2,2020,12837.59
69075,4,B3,2021,16138.87
69075,1,B2,2021,315.63
69075,8,B5,2021,16478.25
69076,3,B2,2021,12599.23
69076,4,B1,2021,40618.05
69076,11,B2,2020,16223.05
69076,8,B3,2020,522.18
69076,5,B2,2020,6663.59
69077,12,B2,2020,14406.66
69077,10,B2,2021,11918.38
69077,8,B4,2020,7409.08
69077,5,B4,2020,12744.59
69077,5,B1,2020,2574.73
69077,7,B4,2020,6341.63
69077,3,B1,2021,2969.13
69077,2,B5,2021,5583.65
69077,6,B3,2021,58731.54
69077,8,B4,2020,34449.91
69077,11,B3,2020,44203.45
69078,5,B2,2021,1019.24
69078,1,B2,2020,1132.98
69078,8,B3,2020,6071.42
69078,8,B5,2021,25777.91
69078,12,B1,2020,23951.20
69078,2,B4,2021,68749.54
69078,6,B4,2020,13264.00
69078,10,B5,2021,26232.65
69078,9,B1,2021,3460.76
69078,1,B4,2021,15519.49
69079,6,B5,2021,34793.76
69079,9,B2,2021,19548.20
69079,3,B3,2021,9979.45
69079,3,B4,2021,17203.90
69079,3,B2,2020,4900.61
69079,11,B1,2021,7440.03
69079,12,B3,2020,21914.35
69079,2,B2,2021,1571.75
69079,3,B5,2020,5719.36
69079,11,B4,2020,39240.37
69080,7,B5,2020,15479.09
69080,6,B5,2021,58745.44
69080,3,B5,2021,378.07
69081,4,B5,2020,2942.07
69081,1,B4,2020,2317.46
69081,12,B5,2020,13792.90
69081,2,B2,2020,58003.78
69081,8,B5,2020,18653.31
69081,3,B4,2021,35450.14
69081,4,B3,2020,3360.56
69081,12,B4,2021,2412.24
69082,2,B2,2020,19441.93
69082,5,B2,2020,448.00
69083,11,B1,2020,551.06
69083,10,B5,2020,3931.24
69083,2,B2,2021,4076.05
69083,10,B1,2021,7288.75
69083,4,B5,2021,43284.56
69083,12,B1,2021,4592.88
69083,9,B4,2021,35104.20
69084,10,B5,2021,12366.67
69084,8,B1,2020,19408.28
69084,7,B1,2020,49208.20
69084,7,B5,2020,16620.62
69084,3,B4,2021,7670.56
69084,6,B2,2020,53030.03
69084,10,B1,2021,36165.75
69084,9,B3,2020,40342.74
69084,6,B5,2021,56003.44
69084,5,B3,2020,26307.09
69085,3,B4,2021,14353.55
69085,3,B2,2020,17896.58
69085,8,B4,2020,32831.47
69085,12,B4,2021,7550.96
69085,12,B4,2020,31495.93
69085,2,B4,2021,16641.52
69085,1,B3,2020,15720.64
69086,8,B5,2021,21104.77
69086,1,B7,2020,554.98
69086,6,B5,2021,3839.34
69086,8,B4,2021,24378.52
69086,12,B2,2021,521.43
69086,2,B1,2021,3591.00
69086,7,B3,2021,43961.61
69087,1,B4,2021,12232.52
69087,5,B1,2021,18423.20
69087,10,B5,2020,26427.69
69087,9,B4,2021,13140.08
69087,7,B1,2021,66676.98
69087,1,B3,2020,886.41
69087,10,B4,2021,31650.44
69088,3,B2,2021,761.10
69088,9,B3,2020,31481.12
69088,9,B2,2020,4704.43
69088,2,B2,2020,6730.75
69088,9,B2,2021,9933.88
69088,4,B5,2020,3265.06
69089,4,B1,2020,1660.56
69089,5,B2,2021,6958.46
69089,12,B1,2021,36044.81
69089,2,B4,2021,6195.08
69089,12,B5,2021,21639.81
69090,10,B2,2020,137.96
69090,2,B4,2021,31403.94
69090,11,B5,2021,22338.98
69090,6,B4,2021,5672.18
69091,11,B1,2020,31234.44
69091,11,B5,2020,29508.40
69091,6,B1,2021,6810.16
69091,1,B1,2021,51530.12
69091,11,B1,2021,62008.03
69091,10,B5,2020,166.70
69091,8,B1,2020,21505.95
69092,3,B3,2021,34529.86
69093,11,B3,2020,47239.68
69093,10,B4,2020,12676.32
69093,11,B3,2020,47642.21
69093,6,B4,2020,1863.24
69093,5,B2,2020,16498.37
69093,1,B4,2020,2214.88
69093,2,B5,2020,7332.00
69094,7,B2,2020,39150.71
69094,6,B5,2020,8756.65
69094,4,B1,2020,10109.20
69094,9,B4,2021,27284.14
69095,7,B4,2020,2127.55
69095,12,B1,2020,5798.02
69095,3,B4,2021,14396.50
69095,5,B5,2021,7048.41
69096,10,B5,2021,15453.67
69096,7,B5,2020,7562.76
69096,10,B2,2020,10465.08
69096,2,B1,2021,11504.37
69097,12,B3,2021,36339.58
69097,9,B5,2021,8497.06
69097,1,B4,2020,4431.75
69098,9,B3,2020,6401.71
69098,12,B4,2021,42621.19
69098,3,B1,2020,46560.33
69098,3,B4,2021,9763.39
69099,12,B1,2021,1548.93
69099,1,B5,2021,25053.69
69100,6,B3,2021,15322.26
69100,11,B5,2020,39758.25
69100,2,B3,2021,16315.66
69100,11,B5,2020,21987.80
69100,10,B1,2020,3280.50
69100,10,B3,2021,9184.33
69100,8,B1,2021,29259.92
69101,6,B2,2021,32973.82
69101,9,B5,2021,11395.43
69101,9,B1,2021,868.17
69101,12,B1,2021,22440.71
69101,11,B2,2020,8303.15
69101,5,B5,2020,33204.21
69101,9,B5,2021,9763.83
69101,12,B3,2021,69821.41
69102,4,B3,2020,7038.58
69102,4,B1,2021,17172.75
69102,3,B5,2020,14020.31
69102,1,B4,2021,14867.15
69102,10,B3,2021,20152.64
69102,11,B3,2020,23155.05
69102,10,B5,2020,29852.02
69102,8,B5,2020,6721.73
69102,3,B5,2021,19322.42
69103,11,B5,2021,28423.22
69103,9,B2,2021,10980.48
69103,12,B4,2020,2708.52
69103,6,B5,2021,3924.34
69103,2,B5,2020,9984.54
69104,11,B5,2020,11457.82
69104,7,B1,2021,7574.75
69104,3,B1,2020,44440.07
69104,6,B3,2021,1551.35
69104,3,B3,2021,19584.37
69104,11,B4,2021,21834.53
69105,6,B5,2020,12349.71
69105,11,B5,2020,5182.77
69105,4,B1,2021,5639.67
69105,8,B3,2020,384.34
69105,7,B2,2021,5400.59
69105,11,B5,2021,14125.93
69105,11,B4,2021,4248.27
69105,6,B2,2020,2189.69
69106,1,B1,2021,16958.49
69106,3,B1,2020,130.49
69106,4,B2,2021,5218.02
69106,1,B5,2020,5602.66
69106,8,B3,2020,2475.98
69106,9,B4,2020,582.11
69106,9,B3,2021,16152.48
69106,3,B5,2021,129.63
69107,7,B3,2021,60896.42
69107,5,B1,2020,38677.80
69107,1,B4,2021,7464.01
69107,6,B1,2021,45211.49
69107,8,B3,2020,10801.18
69107,6,B2,2020,20919.75
69107,9,B3,2020,16517.28
69108,9,B4,2021,4526.70
69108,3,B1,2020,2164.74
69108,5,B2,2021,11694.26
69109,3,B1,2020,33783.20
69109,9,B5,2021,65318.10
69109,5,B2,2021,26840.05
69109,7,B1,2020,28679.56
69110,11,B4,2020,40435.66
69110,2,B4,2021,26454.83
69110,12,B3,2021,14149.95
69110,11,B4,2021,49958.66
69110,9,B5,2021,568.35
69111,9,B3,2020,7469.53
69111,10,B1,2021,25829.73
69111,5,B2,2020,9995.02
69112,1,B2,2020,12202.86
69112,10,B5,2021,11318.05
69112,11,B2,2020,11150.14
69112,11,B4,2021,50750.88
69112,10,B4,2020,24443.45
69113,8,B3,2021,31804.73
69113,5,B2,2021,30808.57
69113,2,B5,2021,53304.42
69113,1,B4,2020,4795.49
69113,8,B1,2020,31223.91
69113,4,B3,2021,5530.61
69113,6,B2,2021,15800.36
69113,10,B1,2021,442.47
69114,9,B4,2020,990.21
69114,10,B2,2020,27870.16
69114,1,B1,2021,8899.68
69114,3,B5,2020,18499.13
69115,6,B2,2021,19424.37
69115,9,B2,2020,41059.99
69115,2,B5,2021,45643.38
69115,1,B3,2020,11125.29
69115,1,B5,2021,12341.18
69115,11,B1,2020,45232.07
69116,2,B2,2020,19700.11
69116,6,B4,2021,3260.81
69116,7,B4,2020,32543.52
69116,12,B3,2021,55069.56
69116,2,B4,2021,8014.61
69116,11,B2,2021,55646.30
69116,4,B2,2021,26997.91
69117,6,B5,2020,38394.49
69117,5,B4,2021,58975.95
69117,8,B3,2020,16680.04
69117,10,B1,2021,31123.10
69117,12,B2,2021,403.18
69117,10,B3,2020,3741.04
69117,3,B3,2020,1477.01
69117,3,B1,2021,35569.02
69117,7,B5,2021,5665.15
69118,9,B2,2020,7514.90
69118,9,B3,2020,18178.02
69118,8,B2,2020,5176.55
69118,4,B3,2020,10537.51
69119,6,B4,2020,7155.00
69119,8,B2,2021,7518.75
69119,12,B1,2021,45801.48
69120,5,B5,2021,11290.50
69120,1,B2,2021,56427.71
69120,2,B3,2021,10530.28
69120,11,B2,2021,268.03
69120,7,B1,2020,4736.27
69120,6,B5,2021,60862.57
69120,7,B3,2021,32435.21
69121,4,B4,2021,3366.25
69121,4,B1,2021,8583.64
69121,1,B3,2020,8561.53
69121,5,B2,2021,27137.21
69122,9,B1,2021,5811.12
69122,9,B4,2020,21270.55
69122,4,B1,2020,5487.58
69122,6,B4,2020,2075.26
69122,8,B3,2021,10915.52
69122,10,B2,2021,5580.63
69122,4,B4,2020,3709.97
69122,10,B2,2020,852.81
69123,8,B2,2021,39004.83
69123,3,B3,2021,5146.34
69123,5,B4,2020,35340.51
69123,3,B3,2021,7279.87
69123,6,B4,2020,54903.15
69123,9,B4,2020,8386.33
69123,3,B3,2020,4850.37
69124,7,B2,2021,16662.50
69124,8,B1,2021,13104.61
69124,4,B2,2020,7278.20
69125,12,B1,2020,4544.78
69125,2,B5,2020,10636.57
69125,1,B1,2021,39569.51
69125,12,B3,2021,9860.46
69125,7,B2,2020,6982.03
69125,6,B5,2020,180.21
69126,12,B4,2020,19391.50
69126,6,B1,2020,11444.26
69126,4,B5,2020,3209.97
69127,6,B3,2021,26895.41
69127,6,B5,2021,9545.79
69127,4,B2,2021,8893.80
69127,5,B4,2021,11249.39
69127,7,B4,2020,25886.42
69127,3,B3,2021,5809.19
69127,8,B1,2021,65620.56
69127,1,B2,2020,11928.67
69128,4,B5,2020,62528.15
69128,7,B2,2021,30877.79
69128,5,B1,2020,25321.19
69128,4,B4,2021,7550.33
69128,2,B3,2020,25804.87
69129,8,B2,2021,37045.72
69129,5,B1,2020,12655.09
69129,7,B1,2021,18903.55
69129,1,B3,2020,21353.00
69129,1,B2,2021,24870.01
69130,5,B2,2020,9239.94
69130,7,B4,2021,27105.64
69130,4,B1,2020,5818.08
69130,4,B2,2020,4961.12
69130,4,B3,2021,3944.48
69131,4,B4,2020,21745.20
69131,1,B7,2020,35311.04
69132,5,B4,2020,41005.65
69132,1,B4,2020,25137.55
69132,10,B4,2020,16137.13
69132,9,B3,2021,2092.48
69132,7,B2,2021,22724.91
69132,10,B3,2021,48276.19
69132,11,B3,2021,41095.98
69132,7,B1,2021,846.79
69132,12,B1,2020,14021.87
69133,7,B3,2021,25334.37
69133,12,B4,2020,266.72
69133,5,B5,2021,1551.47
69133,1,B2,2020,14085.79
69134,12,B2,2020,14965.17
69134,11,B3,2021,10471.39
69134,2,B4,2021,8096.86
69134,1,B4,2020,10068.21
69134,3,B5,2021,38705.71
69134,2,B2,2021,10108.50
69134,3,B3,2021,13965.68
69134,2,B3,2021,4318.72
69135,10,B1,2020,43019.33
69135,4,B2,2020,48711.79
69135,3,B3,2021,35062.67
69135,11,B3,2020,69867.67
69135,12,B4,2020,2202.39
69136,10,B2,2021,6326.11
69136,6,B4,2021,23399.50
69136,1,B3,2020,7377.39
69136,10,B3,2021,7090.40
69136,1,B5,2021,8167.35
69136,8,B4,2020,4620.77
69137,7,B2,2020,56800.03
69137,10,B4,2020,41803.84
