CustID,Week,Calls,Minutes,Amt,Gender,Active,Age_Group
1602,5,154,308,73.92,M,Yes,18-30
1602,6,91,1274,293.02,M,Yes,18-30
1602,7,56,112,17.92,M,Yes,18-30
1602,8,70,210,21,M,Yes,18-30
1602,9,203,1015,91.35,M,Yes,18-30
1602,10,70,490,142.1,M,Yes,18-30
1602,11,168,1008,161.28,M,Yes,18-30
1602,12,63,630,94.5,M,Yes,18-30
1602,13,63,567,96.39,M,Yes,18-30
1602,14,28,140,19.6,M,Yes,18-30
1602,15,42,378,102.06,M,Yes,18-30
1602,16,147,735,161.7,M,Yes,18-30
1602,17,203,406,77.14,M,Yes,18-30
1602,18,28,28,6.44,M,Yes,18-30
1602,19,133,133,30.59,M,Yes,18-30
1602,20,161,1288,218.96,M,Yes,18-30
1602,21,140,980,284.2,M,Yes,18-30
1602,22,56,392,86.24,M,Yes,18-30
1602,23,112,1008,191.52,M,Yes,18-30
1602,24,154,1540,215.6,M,Yes,18-30
1603,3,147,735,44.1,F,Yes,18-30
1603,4,63,945,198.45,F,Yes,18-30
1603,5,112,1680,218.4,F,Yes,18-30
1603,6,140,1400,224,F,Yes,18-30
1603,7,70,1050,252,F,Yes,18-30
1603,8,35,175,26.25,F,Yes,18-30
1603,9,161,2254,540.96,F,Yes,18-30
1603,10,56,560,78.4,F,Yes,18-30
1603,11,49,98,6.86,F,Yes,18-30
1603,12,42,378,56.7,F,Yes,18-30
1603,13,49,245,17.15,F,Yes,18-30
1603,14,203,1421,369.46,F,Yes,18-30
1603,15,56,224,51.52,F,Yes,18-30
1603,16,133,931,139.65,F,Yes,18-30
1603,17,70,70,4.9,F,Yes,18-30
1603,18,7,35,4.55,F,Yes,18-30
1603,19,49,441,26.46,F,Yes,18-30
1603,20,35,490,132.3,F,Yes,18-30
1603,21,175,175,42,F,Yes,18-30
1603,22,70,140,25.2,F,Yes,18-30
1603,23,119,357,46.41,F,Yes,18-30
1603,24,182,182,21.84,F,Yes,18-30
1604,3,63,945,217.35,F,Yes,30-45
1604,4,70,280,14,F,Yes,30-45
1604,5,14,182,23.66,F,Yes,30-45
1604,6,7,70,8.4,F,Yes,30-45
1604,7,56,56,15.12,F,Yes,30-45
1604,8,49,686,109.76,F,Yes,30-45
1604,9,28,84,6.72,F,Yes,30-45
1604,10,63,126,37.8,F,Yes,30-45
1604,11,14,126,31.5,F,Yes,30-45
1604,12,56,280,75.6,F,Yes,30-45
1604,13,147,588,129.36,F,Yes,30-45
1604,14,70,630,50.4,F,Yes,30-45
1604,15,161,161,14.49,F,Yes,30-45
1604,16,49,245,49,F,Yes,30-45
1604,17,203,1015,50.75,F,Yes,30-45
1604,18,42,84,22.68,F,Yes,30-45
1604,19,112,112,24.64,F,Yes,30-45
1604,20,119,833,166.6,F,Yes,30-45
1604,21,210,420,42,F,Yes,30-45
1604,22,63,315,18.9,F,Yes,30-45
1604,23,105,1365,109.2,F,Yes,30-45
1604,24,168,1680,268.8,F,Yes,30-45
1605,3,49,98,20.58,M,Yes,30-45
1605,4,56,840,58.8,M,Yes,30-45
1605,5,28,28,5.32,M,Yes,30-45
1605,6,63,63,11.34,M,Yes,30-45
1605,7,63,504,151.2,M,Yes,30-45
1605,8,21,63,17.01,M,Yes,30-45
1605,9,203,1827,347.13,M,Yes,30-45
1605,10,63,630,107.1,M,Yes,30-45
1605,11,35,420,25.2,M,Yes,30-45
1605,12,161,644,96.6,M,Yes,30-45
1605,13,133,1197,311.22,M,Yes,30-45
1605,14,203,1015,60.9,M,Yes,30-45
1605,15,98,980,245,M,Yes,30-45
1605,16,112,448,22.4,M,Yes,30-45
1605,17,91,728,43.68,M,Yes,30-45
1605,18,42,336,23.52,M,Yes,30-45
1605,19,98,980,166.6,M,Yes,30-45
1605,20,35,140,26.6,M,Yes,30-45
1605,21,147,1617,420.42,M,Yes,30-45
1605,22,56,392,39.2,M,Yes,30-45
1605,23,63,63,11.34,M,Yes,30-45
1605,24,105,315,59.85,M,Yes,30-45
1606,3,63,315,66.15,M,Yes,18-30
1606,4,70,910,154.7,M,Yes,18-30
1606,5,175,525,147,M,Yes,18-30
1606,6,49,147,36.75,M,Yes,18-30
1606,7,63,567,79.38,M,Yes,18-30
1606,8,70,630,88.2,M,Yes,18-30
1606,9,70,560,151.2,M,Yes,18-30
1606,10,56,672,181.44,M,Yes,18-30
1606,11,49,49,6.86,M,Yes,18-30
1606,12,98,882,132.3,M,Yes,18-30
1606,13,49,441,101.43,M,Yes,18-30
1606,14,91,182,30.94,M,Yes,18-30
1606,15,161,644,103.04,M,Yes,18-30
1606,16,98,490,112.7,M,Yes,18-30
1606,17,56,448,112,M,Yes,18-30
1606,18,7,63,8.19,M,Yes,18-30
1606,19,119,1071,85.68,M,Yes,18-30
1606,20,105,1050,105,M,Yes,18-30
1606,21,105,1575,110.25,M,Yes,18-30
1606,22,56,56,4.48,M,Yes,18-30
1606,23,63,252,65.52,M,Yes,18-30
1606,24,133,266,69.16,M,Yes,18-30
1607,3,56,112,14.56,M,Yes,30-45
1607,4,56,56,7.28,M,Yes,30-45
1607,5,119,833,83.3,M,Yes,30-45
1607,6,147,735,198.45,M,Yes,30-45
1607,7,56,728,152.88,M,Yes,30-45
1607,8,28,56,10.64,M,Yes,30-45
1607,9,203,812,243.6,M,Yes,30-45
1607,10,70,70,14.7,M,Yes,30-45
1607,11,126,630,88.2,M,Yes,30-45
1607,12,161,1449,318.78,M,Yes,30-45
1607,13,112,448,49.28,M,Yes,30-45
1607,14,56,224,24.64,M,Yes,30-45
1607,15,77,385,77,M,Yes,30-45
1607,16,119,1309,235.62,M,Yes,30-45
1607,17,70,700,147,M,Yes,30-45
1607,18,28,168,11.76,M,Yes,30-45
1607,19,56,392,47.04,M,Yes,30-45
1607,20,154,1386,221.76,M,Yes,30-45
1607,21,175,1575,110.25,M,Yes,30-45
1607,22,63,945,75.6,M,Yes,30-45
1607,23,112,672,80.64,M,Yes,30-45
1607,24,196,392,109.76,M,Yes,30-45
1608,3,161,966,125.58,M,Yes,30-45
1608,4,56,168,45.36,M,Yes,30-45
1608,5,126,882,70.56,M,Yes,30-45
1608,6,133,532,148.96,M,Yes,30-45
1608,7,70,630,189,M,Yes,30-45
1608,8,7,105,29.4,M,Yes,30-45
1608,9,91,819,122.85,M,Yes,30-45
1608,10,63,315,22.05,M,Yes,30-45
1608,11,189,567,130.41,M,Yes,30-45
1608,12,77,308,33.88,M,Yes,30-45
1608,13,98,490,142.1,M,Yes,30-45
1608,14,70,490,98,M,Yes,30-45
1608,15,175,1925,250.25,M,Yes,30-45
1608,16,56,280,42,M,Yes,30-45
1608,17,49,294,32.34,M,Yes,30-45
1608,18,63,441,97.02,M,Yes,30-45
1608,19,42,42,10.08,M,Yes,30-45
1608,20,161,161,11.27,M,Yes,30-45
1608,21,133,931,74.48,M,Yes,30-45
1608,22,56,56,10.08,M,Yes,30-45
1608,23,42,294,41.16,M,Yes,30-45
1608,24,112,896,268.8,M,Yes,30-45
1609,3,98,294,47.04,F,Yes,18-30
1609,4,70,280,81.2,F,Yes,18-30
1609,5,175,350,94.5,F,Yes,18-30
1609,6,49,245,24.5,F,Yes,18-30
1609,7,63,882,123.48,F,Yes,18-30
1609,8,42,294,61.74,F,Yes,18-30
1609,9,56,840,75.6,F,Yes,18-30
1609,10,56,224,22.4,F,Yes,18-30
1609,11,154,1232,98.56,F,Yes,18-30
1609,12,175,875,201.25,F,Yes,18-30
1609,13,119,1190,285.6,F,Yes,18-30
1609,14,49,735,124.95,F,Yes,18-30
1609,15,63,441,123.48,F,Yes,18-30
1609,16,42,168,33.6,F,Yes,18-30
1609,17,28,84,6.72,F,Yes,18-30
1609,18,28,140,36.4,F,Yes,18-30
1609,19,112,1008,50.4,F,Yes,18-30
1609,20,49,588,82.32,F,Yes,18-30
1609,21,189,1890,283.5,F,Yes,18-30
1609,22,63,126,7.56,F,Yes,18-30
1609,23,63,567,62.37,F,Yes,18-30
1609,24,112,672,188.16,F,Yes,18-30
1610,3,91,1365,300.3,F,Yes,30-45
1610,4,70,700,154,F,Yes,30-45
1610,5,7,49,12.74,F,Yes,30-45
1610,6,112,224,62.72,F,Yes,30-45
1610,7,56,560,56,F,Yes,30-45
1610,8,42,630,176.4,F,Yes,30-45
1610,9,70,560,145.6,F,Yes,30-45
1610,10,56,448,125.44,F,Yes,30-45
1610,11,154,1078,75.46,F,Yes,30-45
1610,12,63,630,151.2,F,Yes,30-45
1610,13,56,504,141.12,F,Yes,30-45
1610,14,28,112,16.8,F,Yes,30-45
1610,15,35,140,29.4,F,Yes,30-45
1610,16,112,1120,280,F,Yes,30-45
1610,17,140,1260,352.8,F,Yes,30-45
1610,18,63,630,182.7,F,Yes,30-45
1610,19,154,2002,400.4,F,Yes,30-45
1610,20,147,147,20.58,F,Yes,30-45
1610,21,154,462,83.16,F,Yes,30-45
1610,22,70,980,156.8,F,Yes,30-45
1610,23,147,1029,61.74,F,Yes,30-45
1610,24,105,1575,110.25,F,Yes,30-45
1611,3,161,644,57.96,M,Yes,18-30
1611,4,70,140,15.4,M,Yes,18-30
1611,5,14,168,18.48,M,Yes,18-30
1611,6,98,392,23.52,M,Yes,18-30
1611,7,56,280,33.6,M,Yes,18-30
1611,8,7,21,2.94,M,Yes,18-30
1611,9,49,539,37.73,M,Yes,18-30
1611,10,63,126,27.72,M,Yes,18-30
1611,11,98,588,141.12,M,Yes,18-30
1611,12,35,315,37.8,M,Yes,18-30
1611,13,42,294,32.34,M,Yes,18-30
1611,14,140,140,9.8,M,Yes,18-30
1611,15,168,1680,235.2,M,Yes,18-30
1611,16,154,462,83.16,M,Yes,18-30
1611,17,189,1890,491.4,M,Yes,18-30
1611,18,42,294,35.28,M,Yes,18-30
1611,19,161,1610,80.5,M,Yes,18-30
1611,20,126,1260,189,M,Yes,18-30
1611,21,161,483,53.13,M,Yes,18-30
1611,22,63,756,105.84,M,Yes,18-30
1611,23,112,784,47.04,M,Yes,18-30
1611,24,182,1092,262.08,M,Yes,18-30
1612,3,140,1260,163.8,M,Yes,18-30
1612,4,63,441,39.69,M,Yes,18-30
1612,5,175,175,12.25,M,Yes,18-30
1612,6,119,1071,214.2,M,Yes,18-30
1612,7,63,504,131.04,M,Yes,18-30
1612,8,28,308,30.8,M,Yes,18-30
1612,9,28,140,35,M,Yes,18-30
1612,10,56,336,30.24,M,Yes,18-30
1612,11,84,672,107.52,M,Yes,18-30
1612,12,168,1176,211.68,M,Yes,18-30
1612,13,112,1120,67.2,M,Yes,18-30
1612,14,189,378,79.38,M,Yes,18-30
1612,15,63,945,113.4,M,Yes,18-30
1612,16,161,1610,354.2,M,Yes,18-30
1612,17,70,560,112,M,Yes,18-30
1612,18,42,420,75.6,M,Yes,18-30
1612,19,77,539,75.46,M,Yes,18-30
1612,20,168,504,40.32,M,Yes,18-30
1612,21,210,840,126,M,Yes,18-30
1612,22,63,126,27.72,M,Yes,18-30
1612,23,91,182,41.86,M,Yes,18-30
1612,24,203,1421,326.83,M,Yes,18-30
1613,3,56,840,210,F,Yes,30-45
1613,4,63,756,204.12,F,Yes,30-45
1613,5,77,385,53.9,F,Yes,30-45
1613,6,56,112,7.84,F,Yes,30-45
1613,7,56,728,189.28,F,Yes,30-45
1613,8,63,189,51.03,F,Yes,30-45
1613,9,140,560,50.4,F,Yes,30-45
1613,10,63,189,13.23,F,Yes,30-45
1613,11,14,14,1.12,F,Yes,30-45
1613,12,63,630,113.4,F,Yes,30-45
1613,13,154,924,184.8,F,Yes,30-45
1613,14,70,350,31.5,F,Yes,30-45
1613,15,105,1050,283.5,F,Yes,30-45
1613,16,77,385,100.1,F,Yes,30-45
1613,17,84,840,84,F,Yes,30-45
1613,18,21,42,6.3,F,Yes,30-45
1613,19,147,1617,468.93,F,Yes,30-45
1613,20,112,1120,168,F,Yes,30-45
1613,21,140,280,53.2,F,Yes,30-45
1613,22,63,252,35.28,F,Yes,30-45
1613,23,147,735,36.75,F,Yes,30-45
1613,24,119,833,116.62,F,Yes,30-45
1614,3,147,735,36.75,M,Yes,18-30
1614,4,56,56,3.92,M,Yes,18-30
1614,5,112,1120,145.6,M,Yes,18-30
1614,6,42,210,27.3,M,Yes,18-30
1614,7,63,63,5.04,M,Yes,18-30
1614,8,28,112,33.6,M,Yes,18-30
1614,9,189,1890,378,M,Yes,18-30
1614,10,70,490,53.9,M,Yes,18-30
1614,11,28,280,16.8,M,Yes,18-30
1614,12,105,630,126,M,Yes,18-30
1614,13,161,483,135.24,M,Yes,18-30
1614,14,84,84,21.84,M,Yes,18-30
1614,15,105,945,217.35,M,Yes,18-30
1614,16,147,1470,426.3,M,Yes,18-30
1614,17,147,294,82.32,M,Yes,18-30
1614,18,21,84,5.04,M,Yes,18-30
1614,19,147,735,147,M,Yes,18-30
1614,20,84,168,50.4,M,Yes,18-30
1614,21,182,1820,382.2,M,Yes,18-30
1614,22,56,504,151.2,M,Yes,18-30
1614,23,168,672,188.16,M,Yes,18-30
1614,24,210,1680,201.6,M,Yes,18-30
1615,3,28,140,21,M,Yes,18-30
1615,4,56,280,16.8,M,Yes,18-30
1615,5,98,784,180.32,M,Yes,18-30
1615,6,112,1680,336,M,Yes,18-30
1615,7,70,490,34.3,M,Yes,18-30
1615,8,63,630,113.4,M,Yes,18-30
1615,9,70,1050,262.5,M,Yes,18-30
1615,10,63,630,126,M,Yes,18-30
1615,11,63,126,13.86,M,Yes,18-30
1615,12,105,315,18.9,M,Yes,18-30
1615,13,77,462,50.82,M,Yes,18-30
1615,14,147,441,39.69,M,Yes,18-30
1615,15,126,1134,340.2,M,Yes,18-30
1615,16,147,882,246.96,M,Yes,18-30
1615,17,77,308,21.56,M,Yes,18-30
1615,18,63,882,61.74,M,Yes,18-30
1615,19,126,126,34.02,M,Yes,18-30
1615,20,70,910,118.3,M,Yes,18-30
1615,21,161,483,43.47,M,Yes,18-30
1615,22,56,448,107.52,M,Yes,18-30
1615,23,42,336,47.04,M,Yes,18-30
1615,24,168,168,10.08,M,Yes,18-30
1616,3,154,1386,235.62,F,Yes,18-30
1616,4,70,70,11.9,F,Yes,18-30
1616,5,77,385,92.4,F,Yes,18-30
1616,6,154,1232,369.6,F,Yes,18-30
1616,7,63,378,41.58,F,Yes,18-30
1616,8,42,630,113.4,F,Yes,18-30
1616,9,84,840,210,F,Yes,18-30
1616,10,63,252,55.44,F,Yes,18-30
1616,11,126,378,68.04,F,Yes,18-30
1616,12,126,756,136.08,F,Yes,18-30
1616,13,147,294,35.28,F,Yes,18-30
1616,14,77,1078,269.5,F,Yes,18-30
1616,15,56,112,13.44,F,Yes,18-30
1616,16,126,1008,60.48,F,Yes,18-30
1616,17,182,728,94.64,F,Yes,18-30
1616,18,49,686,130.34,F,Yes,18-30
1616,19,140,560,89.6,F,Yes,18-30
1616,20,56,784,54.88,F,Yes,18-30
1616,21,203,609,85.26,F,Yes,18-30
1616,22,56,112,25.76,F,Yes,18-30
1616,23,140,1960,450.8,F,Yes,18-30
1616,24,133,399,59.85,F,Yes,18-30
1617,3,77,1078,291.06,M,Yes,30-45
1617,4,63,504,131.04,M,Yes,30-45
1617,5,140,840,84,M,Yes,30-45
1617,6,161,483,106.26,M,Yes,30-45
1617,7,63,693,69.3,M,Yes,30-45
1617,8,42,420,126,M,Yes,30-45
1617,9,147,1470,411.6,M,Yes,30-45
1617,10,63,189,24.57,M,Yes,30-45
1617,11,14,28,8.12,M,Yes,30-45
1617,12,56,112,19.04,M,Yes,30-45
1617,13,147,441,22.05,M,Yes,30-45
1617,14,182,546,114.66,M,Yes,30-45
1617,15,84,672,33.6,M,Yes,30-45
1617,16,140,280,67.2,M,Yes,30-45
1617,17,42,588,82.32,M,Yes,30-45
1617,18,28,392,78.4,M,Yes,30-45
1617,19,161,2254,428.26,M,Yes,30-45
1617,20,49,735,176.4,M,Yes,30-45
1617,21,161,644,128.8,M,Yes,30-45
1617,22,63,504,85.68,M,Yes,30-45
1617,23,63,945,236.25,M,Yes,30-45
1617,24,119,595,35.7,M,Yes,30-45
1618,3,182,546,49.14,F,Yes,30-45
1618,4,63,63,8.82,F,Yes,30-45
1618,5,21,147,26.46,F,Yes,30-45
1618,6,77,693,194.04,F,Yes,30-45
1618,7,63,693,103.95,F,Yes,30-45
1618,8,21,63,10.08,F,Yes,30-45
1618,9,77,1155,138.6,F,Yes,30-45
1618,10,56,112,23.52,F,Yes,30-45
1618,11,147,588,141.12,F,Yes,30-45
1618,12,84,252,52.92,F,Yes,30-45
1618,13,126,756,68.04,F,Yes,30-45
1618,14,42,378,26.46,F,Yes,30-45
1618,15,175,1750,525,F,Yes,30-45
1618,16,161,1288,77.28,F,Yes,30-45
1618,17,70,980,49,F,Yes,30-45
1618,18,35,420,88.2,F,Yes,30-45
1618,19,35,105,11.55,F,Yes,30-45
1618,20,112,336,94.08,F,Yes,30-45
1618,21,168,168,50.4,F,Yes,30-45
1618,22,56,112,25.76,F,Yes,30-45
1618,23,105,630,170.1,F,Yes,30-45
1618,24,182,1274,343.98,F,Yes,30-45
1619,3,84,756,120.96,M,Yes,30-45
1619,4,56,336,20.16,M,Yes,30-45
1619,5,56,112,14.56,M,Yes,30-45
1619,6,147,588,152.88,M,Yes,30-45
1619,7,56,112,15.68,M,Yes,30-45
1619,8,21,315,78.75,M,Yes,30-45
1619,9,182,364,40.04,M,Yes,30-45
1619,10,56,224,35.84,M,Yes,30-45
1619,11,154,2156,107.8,M,Yes,30-45
1619,12,175,1050,84,M,Yes,30-45
1619,13,140,1400,364,M,Yes,30-45
1619,14,70,350,94.5,M,Yes,30-45
1619,15,140,980,196,M,Yes,30-45
1619,16,35,525,120.75,M,Yes,30-45
1619,17,133,1596,446.88,M,Yes,30-45
1619,18,70,350,94.5,M,Yes,30-45
1619,19,133,798,87.78,M,Yes,30-45
1619,20,175,350,84,M,Yes,30-45
1619,21,154,308,92.4,M,Yes,30-45
1619,22,56,784,62.72,M,Yes,30-45
1619,23,126,1008,171.36,M,Yes,30-45
1619,24,196,392,78.4,M,Yes,30-45
1620,3,133,532,53.2,F,No,18-30
1620,4,63,189,49.14,F,No,18-30
1620,5,161,1610,418.6,F,No,18-30
1620,6,147,735,176.4,F,No,18-30
1620,7,56,168,38.64,F,No,18-30
1620,8,63,126,8.82,F,No,18-30
1620,9,42,336,87.36,F,No,18-30
1620,10,56,784,211.68,F,No,18-30
1620,11,98,1372,288.12,F,No,18-30
1620,12,140,1400,70,F,No,18-30
1620,13,161,483,144.9,F,No,18-30
1620,14,133,399,59.85,F,No,18-30
1620,15,147,735,102.9,F,No,18-30
1620,16,133,399,27.93,F,No,18-30
1620,17,98,490,132.3,F,No,18-30
1620,18,35,245,19.6,F,No,18-30
1620,19,168,1680,218.4,F,No,18-30
1621,3,168,504,95.76,F,Yes,18-30
1621,4,63,504,120.96,F,Yes,18-30
1621,5,133,798,207.48,F,Yes,18-30
1621,6,126,126,15.12,F,Yes,18-30
1621,7,56,672,87.36,F,Yes,18-30
1621,8,49,392,90.16,F,Yes,18-30
1621,9,70,350,80.5,F,Yes,18-30
1621,10,63,882,185.22,F,Yes,18-30
1621,11,210,1050,94.5,F,Yes,18-30
1621,12,147,441,92.61,F,Yes,18-30
1621,13,35,280,22.4,F,Yes,18-30
1621,14,98,588,141.12,F,Yes,18-30
1621,15,91,364,29.12,F,Yes,18-30
1621,16,168,336,33.6,F,Yes,18-30
1621,17,70,210,27.3,F,Yes,18-30
1621,18,35,525,78.75,F,Yes,18-30
1621,19,70,630,44.1,F,Yes,18-30
1621,20,35,525,63,F,Yes,18-30
1621,21,112,672,87.36,F,Yes,18-30
1621,22,70,1050,294,F,Yes,18-30
1621,23,133,665,106.4,F,Yes,18-30
1621,24,175,525,94.5,F,Yes,18-30
1622,3,56,448,31.36,M,Yes,30-45
1622,4,56,560,156.8,M,Yes,30-45
1622,5,21,210,42,M,Yes,30-45
1622,6,140,280,47.6,M,Yes,30-45
1622,7,63,63,10.08,M,Yes,30-45
1622,8,28,56,7.84,M,Yes,30-45
1622,9,133,665,172.9,M,Yes,30-45
1622,10,56,784,54.88,M,Yes,30-45
1622,11,133,1596,127.68,M,Yes,30-45
1622,12,91,728,145.6,M,Yes,30-45
1622,13,133,1197,323.19,M,Yes,30-45
1622,14,70,1050,315,M,Yes,30-45
1622,15,119,1190,142.8,M,Yes,30-45
1622,16,70,910,100.1,M,Yes,30-45
1622,17,126,882,123.48,M,Yes,30-45
1622,18,14,210,56.7,M,Yes,30-45
1622,19,42,504,136.08,M,Yes,30-45
1622,20,168,840,201.6,M,Yes,30-45
1622,21,161,644,90.16,M,Yes,30-45
1622,22,56,112,17.92,M,Yes,30-45
1622,23,35,525,42,M,Yes,30-45
1622,24,161,1932,386.4,M,Yes,30-45
1623,3,133,665,113.05,M,Yes,18-30
1623,4,56,224,38.08,M,Yes,18-30
1623,5,203,406,20.3,M,Yes,18-30
1623,6,161,966,231.84,M,Yes,18-30
1623,7,56,560,39.2,M,Yes,18-30
1623,8,35,175,17.5,M,Yes,18-30
1623,9,98,1470,308.7,M,Yes,18-30
1623,10,56,672,174.72,M,Yes,18-30
1623,11,147,294,61.74,M,Yes,18-30
1623,12,119,1071,224.91,M,Yes,18-30
1623,13,168,840,243.6,M,Yes,18-30
1623,14,126,378,83.16,M,Yes,18-30
1623,15,77,1001,230.23,M,Yes,18-30
1623,16,42,42,4.62,M,Yes,18-30
1623,17,42,630,151.2,M,Yes,18-30
1623,18,42,336,84,M,Yes,18-30
1623,19,175,700,140,M,Yes,18-30
1623,20,112,784,180.32,M,Yes,18-30
1623,21,112,112,29.12,M,Yes,18-30
1623,22,63,126,34.02,M,Yes,18-30
1623,23,140,1680,100.8,M,Yes,18-30
1623,24,147,147,38.22,M,Yes,18-30
1624,3,21,63,17.64,F,Yes,18-30
1624,4,70,210,35.7,F,Yes,18-30
1624,5,161,644,96.6,F,Yes,18-30
1624,6,35,210,14.7,F,Yes,18-30
1624,7,56,784,219.52,F,Yes,18-30
1624,8,70,1050,231,F,Yes,18-30
1624,9,70,210,37.8,F,Yes,18-30
1624,10,70,490,39.2,F,Yes,18-30
1624,11,98,490,107.8,F,Yes,18-30
1624,12,77,385,57.75,F,Yes,18-30
1624,13,70,700,161,F,Yes,18-30
1624,14,42,462,69.3,F,Yes,18-30
1624,15,126,126,37.8,F,Yes,18-30
1624,16,175,525,78.75,F,Yes,18-30
1624,17,84,588,141.12,F,Yes,18-30
1624,18,21,42,7.56,F,Yes,18-30
1624,19,154,1848,332.64,F,Yes,18-30
1624,20,154,1386,138.6,F,Yes,18-30
1624,21,210,2100,336,F,Yes,18-30
1624,22,70,980,58.8,F,Yes,18-30
1624,23,56,560,117.6,F,Yes,18-30
1624,24,154,770,200.2,F,Yes,18-30
1625,3,168,1848,240.24,M,Yes,18-30
1625,4,56,112,8.96,M,Yes,18-30
1625,5,28,392,66.64,M,Yes,18-30
1625,6,133,665,39.9,M,Yes,18-30
1625,7,70,350,17.5,M,Yes,18-30
1625,8,35,245,34.3,M,Yes,18-30
1625,9,126,630,163.8,M,Yes,18-30
1625,10,56,112,28,M,Yes,18-30
1625,11,119,952,104.72,M,Yes,18-30
1625,12,126,1260,277.2,M,Yes,18-30
1625,13,42,168,20.16,M,Yes,18-30
1625,14,84,504,146.16,M,Yes,18-30
1625,15,126,378,98.28,M,Yes,18-30
1625,16,154,308,36.96,M,Yes,18-30
1625,17,77,154,16.94,M,Yes,18-30
1625,18,70,560,61.6,M,Yes,18-30
1625,19,42,126,28.98,M,Yes,18-30
1625,20,98,882,61.74,M,Yes,18-30
1625,21,210,420,75.6,M,Yes,18-30
1625,22,63,441,97.02,M,Yes,18-30
1625,23,98,196,13.72,M,Yes,18-30
1625,24,196,196,27.44,M,Yes,18-30
1626,3,49,245,73.5,F,Yes,18-30
1626,4,63,252,65.52,F,Yes,18-30
1626,5,203,1421,184.73,F,Yes,18-30
1626,6,168,1512,257.04,F,Yes,18-30
1626,7,56,56,7.84,F,Yes,18-30
1626,8,35,525,52.5,F,Yes,18-30
1626,9,42,546,98.28,F,Yes,18-30
1626,10,63,945,151.2,F,Yes,18-30
1626,11,63,945,226.8,F,Yes,18-30
1626,12,126,504,25.2,F,Yes,18-30
1626,13,175,700,140,F,Yes,18-30
1626,14,77,308,92.4,F,Yes,18-30
1626,15,119,833,49.98,F,Yes,18-30
1626,16,42,84,14.28,F,Yes,18-30
1626,17,140,280,42,F,Yes,18-30
1626,18,7,77,8.47,F,Yes,18-30
1626,19,63,441,92.61,F,Yes,18-30
1626,20,70,700,210,F,Yes,18-30
1626,21,105,210,12.6,F,Yes,18-30
1626,22,56,504,90.72,F,Yes,18-30
1626,23,105,315,88.2,F,Yes,18-30
1626,24,210,1680,285.6,F,Yes,18-30
1627,3,42,168,28.56,M,Yes,30-45
1627,4,63,882,97.02,M,Yes,30-45
1627,5,70,980,137.2,M,Yes,30-45
1627,6,70,350,31.5,M,Yes,30-45
1627,7,63,189,22.68,M,Yes,30-45
1627,8,14,182,49.14,M,Yes,30-45
1627,9,84,84,15.96,M,Yes,30-45
1627,10,70,1050,210,M,Yes,30-45
1627,11,70,70,7.7,M,Yes,30-45
1627,12,119,476,28.56,M,Yes,30-45
1627,13,154,924,249.48,M,Yes,30-45
1627,14,140,1400,70,M,Yes,30-45
1627,15,133,399,99.75,M,Yes,30-45
1627,16,63,126,13.86,M,Yes,30-45
1627,17,14,154,20.02,M,Yes,30-45
1627,18,49,49,2.45,M,Yes,30-45
1627,19,154,1232,246.4,M,Yes,30-45
1627,20,56,112,31.36,M,Yes,30-45
1627,21,182,728,145.6,M,Yes,30-45
1627,22,70,700,133,M,Yes,30-45
1627,23,126,882,255.78,M,Yes,30-45
1627,24,161,161,41.86,M,Yes,30-45
1628,3,21,210,50.4,M,Yes,30-45
1628,4,56,784,203.84,M,Yes,30-45
1628,5,203,2030,527.8,M,Yes,30-45
1628,6,42,462,138.6,M,Yes,30-45
1628,7,70,1050,199.5,M,Yes,30-45
1628,8,42,42,3.78,M,Yes,30-45
1628,9,77,231,53.13,M,Yes,30-45
1628,10,63,315,22.05,M,Yes,30-45
1628,11,168,168,25.2,M,Yes,30-45
1628,12,133,798,207.48,M,Yes,30-45
1628,13,42,294,73.5,M,Yes,30-45
1628,14,14,210,35.7,M,Yes,30-45
1628,15,56,112,13.44,M,Yes,30-45
1628,16,154,154,20.02,M,Yes,30-45
1628,17,147,735,205.8,M,Yes,30-45
1628,18,70,630,94.5,M,Yes,30-45
1628,19,63,126,26.46,M,Yes,30-45
1628,20,56,224,33.6,M,Yes,30-45
1628,21,182,910,54.6,M,Yes,30-45
1628,22,63,378,37.8,M,Yes,30-45
1628,23,112,896,125.44,M,Yes,30-45
1628,24,168,1008,110.88,M,Yes,30-45
1629,3,56,840,92.4,F,Yes,18-30
1629,4,70,980,78.4,F,Yes,18-30
1629,5,91,91,23.66,F,Yes,18-30
1629,6,175,700,154,F,Yes,18-30
1629,7,63,567,119.07,F,Yes,18-30
1629,8,21,63,12.6,F,Yes,18-30
1629,9,140,560,145.6,F,Yes,18-30
1629,10,56,560,134.4,F,Yes,18-30
1629,11,21,105,25.2,F,Yes,18-30
1629,12,56,392,31.36,F,Yes,18-30
1629,13,63,252,65.52,F,Yes,18-30
1629,14,147,1470,352.8,F,Yes,18-30
1629,15,175,525,120.75,F,Yes,18-30
1629,16,63,756,83.16,F,Yes,18-30
1629,17,161,1449,101.43,F,Yes,18-30
1629,18,14,98,18.62,F,Yes,18-30
1629,19,112,1456,72.8,F,Yes,18-30
1629,20,112,336,60.48,F,Yes,18-30
1629,21,112,560,106.4,F,Yes,18-30
1629,22,63,189,35.91,F,Yes,18-30
1629,23,147,1911,229.32,F,Yes,18-30
1629,24,140,1120,257.6,F,Yes,18-30
